shot_id,fuel_density_m3,temperature_keV,confinement_time_s,fuel_purity,energy_input_MJ,pressure_Pa,Ip_MA,Bt_T,R_m,a_m,kappa,ne_20,M_amu,Pin_MW,tau_E_ipb98_seed_s,power_output_MW,neutron_yield
3,2.3536687738385482e+20,15.159362948647672,3.6076555832727912,0.8855491649700706,32.162384692177255,671916.1673484723,15.779426005318424,2.964066320261037,5.1089516836603,1.2305044963225,2.1087870556937354,2.3536687738385482,2.3906878934097486,59.06130134075377,1.684438514993496,701.6647568816568,2806895944.00038
4,1.714194891374595e+20,27.470007497772166,1.0699878828630722,0.9228166627568746,199.25784472000515,231995.09270616667,13.523988204527942,3.29205666559773,3.7330195373178836,1.3832557829459553,2.078977851091484,1.714194891374595,2.547785758425805,7.554366000130899,3.726258345798997,1029.5742128427655,4118637863.269204
4,3.4163821919652033e+19,13.877824052657438,4.91291219575636,0.7397588422587145,162.9458019102874,113323.6830479713,12.06881334984377,6.563751292189448,3.6901947659877137,1.2193825133264646,2.103314394894773,0.3416382191965203,2.381523477684631,118.81424319484148,0.26120864396588445,36.56714333050506,146083023.3151174
4,7.245447342196183e+19,23.048371613439343,2.6642642805372687,0.8618140455935424,26.27313827864265,190757.03704556063,16.449698834556855,5.216023300254248,2.640946492585314,0.9853129534500712,1.5637642128373686,0.7245447342196183,2.3580668920930767,85.5848397982234,0.2525778042556212,40.495686731447954,161654094.45443225
4,2.2519799468471673e+19,6.0356625354839695,2.6970908982308344,0.8524376870316619,155.9041887474158,2225484.337916698,13.577934224926668,3.0822882651444976,3.7457406684002565,1.3276198529276741,1.537593870829988,0.22519799468471674,2.4457870727337614,78.29376901143404,0.24695540198345803,7.55729484985599,30070492.065568894
4,3.055958065618473e+19,17.331081043306334,5.155149399558204,0.9734633706653318,143.3787367716341,766214.7919409468,13.176851365679788,4.983297003437244,5.498036571022959,2.033709160747512,2.1428566596880616,0.3055958065618473,2.407557917119912,30.997099346933023,1.563356086195221,117.33116697342892,470267545.53371656
4,1.317221297201308e+20,23.24943488765738,0.46825380318086907,0.8557143096199938,169.52868200990306,302259.2579077233,7.06186985234537,3.4789032671249664,6.072173126084454,1.9682346654417695,1.5803699868508785,1.317221297201308,2.6465986166230246,92.7933269931509,0.640732948817267,44.04734576028525,176988525.32205555
5,1.562120699012932e+20,26.192840013277326,1.301203769263644,0.848788147040941,184.26515331778185,1666597.6577308718,5.936247220667505,7.081004321790446,4.589981999194437,1.3312015317446038,1.726466298281951,1.562120699012932,2.4408988901851654,89.97957581611487,0.3786838665265216,107.20321254010302,428493744.71565366
5,2.890757618734416e+20,23.74199417481836,3.2838765895777646,0.9846049968470431,161.41691714001624,82418.24802200767,17.529418580274886,2.3637861513184766,3.2070406137652046,0.968551821737482,1.7919886371205453,2.890757618734416,2.416619225807654,13.497483166745253,2.1750498125728908,1891.916198286752,7566487454.506472
5,4.9089705848904655e+19,4.887297452828181,1.1958528262637218,0.8439085274902424,133.92466941636215,180719.05970886964,12.584587996354761,5.861592110839076,5.006761677700738,1.6628683362529848,1.5433318958721733,0.4908970584890465,2.4090309470497644,115.22496982051099,0.4556777847165762,4.593694779009129,18252846.74678951
5,5.553306543188544e+19,12.94485619136162,3.785469499267924,0.7697432183385748,79.07237026500975,163751.64719637914,10.111726023476793,6.064985130957137,5.278687180871218,1.582394486344662,1.4654757160244105,0.5553306543188544,2.462155871441047,77.84725700329588,0.5196171406585677,68.16969720157776,273008123.5362927
5,7.3024227857108206e+19,5.1687633355324305,1.295393747951453,0.7796519337715918,157.03292166062525,3746762.905657079,12.451781082287937,2.5358138197885016,3.361400060269113,1.1510583058470125,2.1955678523253375,0.730242278571082,2.5317546685994734,104.26589324878766,0.3095841222815257,2.6480083957591387,10412561.218682336
5,3.367949964994176e+19,6.622774986749392,0.6804897927036567,0.7461765730426678,211.05008960320214,1177544.8253367296,5.334461474468157,3.0593468211567583,5.68477494900087,1.4374449298900143,2.107492933626221,0.3367949964994176,2.5845835825138845,38.601344943976684,0.4803803572987068,6.558532953702054,27143588.95281896
6,2.856970831274106e+19,20.20733508801962,1.2573706040784927,0.7201562355462097,134.20453035000585,816609.9842414983,15.598718197705441,4.121533295519788,2.1463704110501984,0.7645331285447498,2.134253447012978,0.2856970831274106,2.4593728743229204,21.133927169428315,0.34574883355921887,7.525362416311923,29054295.140018523
6,7.427555600197255e+19,21.118196711480756,2.411627083355533,0.8387850567751325,150.1837326343248,64412.91262341665,7.424714730118535,6.540774132645339,1.85054247272012,0.4970305584674548,1.6634223019540888,0.7427555600197255,2.5377912940128367,93.1037470751613,0.0518738914662142,15.054013290630948,60066777.84691737
6,3.7350052694018154e+19,22.56929638603903,1.0923399005759773,0.9315417098570109,102.92263277755855,135443.44882138618,15.361371085292285,4.884999692092497,2.377962631370647,0.8849651313279571,1.6150761795590793,0.37350052694018154,2.494617969483816,104.4414530956401,0.1312279817441384,1.550350310984436,6736967.014506184
6,1.2699212592855887e+20,24.770957153335907,0.870602333339908,0.9217032717699548,169.27312842655948,878970.5563063687,11.714108984058743,5.476534250036453,2.5332392347892956,0.6631422775985192,1.76939991863157,1.2699212592855886,2.6039486038760193,53.86815816879213,0.270556130022131,32.53288714541072,130264984.9545172
6,6.677014243027597e+19,21.746355243436238,4.752508091271333,0.7288409991457838,219.51481760643625,304435.14519834256,8.233722184368187,6.115064177284213,5.93096645485429,1.5306815411602455,1.789989526733505,0.6677014243027597,2.5207125331475306,8.937842139222594,2.794599399248351,366.2438097516382,1465396867.9922037
6,1.9916537359312034e+20,23.22091821055917,1.8641250392455968,0.876745298488359,45.36097940608911,2908738.5760347387,4.907834301267951,6.3406139416876,3.79741400044002,1.3430035193610346,1.4541995791481805,1.9916537359312034,2.43696750156373,107.4634990570792,0.20597399155978713,283.9234846345146,1134644602.5566049
7,1.381395771884536e+20,5.175129035758702,2.080058972872657,0.7624278594887058,54.100298136782556,1501424.8323037096,15.513750296909178,4.581422715418405,3.092178952260794,1.096543106914689,2.034439834419875,1.381395771884536,2.5610761771534767,31.55564438497464,1.0052874145859363,36.208307414599844,144995021.729957
7,4.7297694265785336e+19,9.628843610591165,0.4456966908315678,0.9787959783102917,124.20305380219301,402987.27339232893,6.88221190983564,4.743965693867406,3.816653045138051,1.3107391053651178,2.197500278606513,0.47297694265785334,2.596019346406899,48.039960795288536,0.3620300516250368,3.0391668306652577,12032374.725768557
7,1.989352580822743e+20,18.9255465610059,2.0619274857359895,0.7660253749021493,112.12608263042492,1409700.843384433,5.199369061138292,5.790029285438897,3.6557521956929717,1.368985116309259,1.846518152576567,1.989352580822743,2.4896321970291897,83.90064496436415,0.29492848428624285,131.46638225500976,525406547.854718
7,1.8438145127099705e+20,24.595007310995754,1.5667183986704512,0.8923257848668074,130.8865151773975,3595239.138242485,14.70434936614939,3.516711793678132,3.21686983954368,0.8938894695592078,1.7411940212593384,1.8438145127099705,2.6461591716646957,18.39438518220154,1.2558207386211309,497.786893453482,1991740187.0969396
7,5.820684434119054e+19,4.108002998551819,3.4160951102785684,0.8097155495951156,22.207401926648792,426349.2314646967,9.225583502035214,6.472448681827622,2.448128037336237,0.8708746026538043,1.7445639199159024,0.5820684434119054,2.6137290637573938,14.92747500116943,0.4323929870227457,5.815101078538769,23105436.74124695
7,4.4258197728359285e+19,16.351104210792396,1.2488380925473757,0.8964293646401968,96.08950291673338,904787.5128999201,9.756009075487276,2.303934122379208,4.882802671277239,1.4125248627756792,1.5220578491290755,0.44258197728359283,2.4090864008996475,9.187267675334008,1.4910250610559663,27.149916959921306,108380119.38416986
8,1.3152084932868863e+20,20.25489758474553,4.902755173886197,0.8333711140276207,133.25947850963664,2841818.3034321945,7.835412428289707,3.1788580110486233,2.44204069306438,0.769818670020659,1.6496213637730088,1.3152084932868864,2.5860267616468713,119.66334266969247,0.09830847302390772,395.4566469438909,1583069850.83238
8,2.9356412418608857e+19,4.710574939086717,5.123716421919619,0.9289018393842585,133.71980107143224,176853.79831817886,16.098909462408113,6.200999715182516,5.4444949275615695,1.6463281768150002,1.8265995914759734,0.29356412418608857,2.5302853733049298,44.6114602893133,1.1582733385094421,23.73527227739256,94738931.91854817
8,3.466489132128787e+19,13.63253338128131,0.6840961558958275,0.7834367594651609,148.7254640478217,2487735.73489676,8.513948602438184,3.9012910594633614,2.747933662418132,0.6617546453726517,1.773886000851023,0.34664891321287866,2.5104433893423503,87.92169307452436,0.08906468965532162,2.7951645252944104,11217267.753132153
8,2.0362670028790645e+19,25.495237153208723,0.7246058161438881,0.9690927595514215,161.80493403255406,94532.35390577743,7.337599691638822,2.94916416346153,5.237445143526565,1.6782068260431549,1.8587760593073328,0.20362670028790644,2.5041815759738704,128.66517087820003,0.2004382603826078,2.90269510314425,11506807.378884204
8,1.755129852210451e+20,20.11870741254061,0.7669964438937856,0.8575576535611719,145.44181829489816,927271.062846719,8.674871305538108,3.1337737785570168,5.586254696768695,1.9253072859181957,2.086799236478055,1.7551298522104508,2.6060233428347286,89.011898401681,0.9627585161752314,68.75349913622392,274985492.7741033
8,1.2526248637790095e+20,9.703800720654336,3.464695521260169,0.9279256156210345,176.3705763210025,1618485.0013136596,7.242519264759859,4.853782009680348,2.3890322459399185,0.6317493172409598,1.618931727024709,1.2526248637790094,2.5332618366710347,71.11175468616632,0.11602587142029756,245.37772432858824,981303561.415993
9,1.4002270213872706e+20,24.466747111165905,0.8025339585214823,0.9536758026353375,141.95021201439505,805918.62890048,8.788345480870301,6.430907646724939,2.207705110953619,0.8178042237420307,1.4707481356797338,1.4002270213872705,2.51131179551612,70.59407175613758,0.1469527662494409,60.2494794675397,239928043.2896179
9,1.7253405807360066e+20,12.352754161828344,4.710245400926924,0.9946778680125713,123.80159380773854,491997.2184757466,5.619639008720336,2.553253578855553,6.2629920220722015,1.9681824170417688,1.4786690839620555,1.7253405807360065,2.364657972027415,52.737726408488406,0.7915606471991105,492.89235602542317,1972513030.0313609
9,7.0908603229258514e+19,24.480272107457427,4.185352604917725,0.7815850580383384,138.08885720866468,815126.0635444095,6.640155393112687,2.352404545623247,3.9763199917371295,1.0535436384256816,1.5506266039801437,0.7090860322925852,2.484490860927567,80.37267733843058,0.18384798810110348,313.6940313647418,1255049847.3273678
9,9.6048245294425e+19,11.174647626853734,4.535977391573429,0.7988954137299501,33.04822028469313,118302.70524147262,10.130213925847997,4.525840679184216,4.762106826373046,1.573555625501465,1.877862238603302,0.9604824529442499,2.622412468613652,124.89013230366733,0.4773930502506156,197.42275133105397,789157710.4210457
9,2.936002342537905e+19,18.167686021195575,2.9644238188402117,0.7888690988512692,68.81656047090816,154179.72921770628,16.37280255046333,6.980937075268174,1.9093240685723085,0.5095397469917048,2.056138607528444,0.2936002342537905,2.5635210188033857,103.71746017859046,0.08684523127371026,11.313425705304384,44868962.127035215
9,2.738016671897279e+19,13.526561625948018,5.48222308162747,0.7922896163439402,121.69915437689129,193116.24980919962,5.273425080750859,3.5950490170706324,3.1099378486147975,0.7740469506993564,2.115104454460474,0.27380166718972787,2.3652861934168463,58.60410051212145,0.09984433568756718,36.389529687553036,145190594.30753848
10,1.264979694184192e+20,10.595801218121608,0.38633680075126275,0.8801723039233288,193.58134080355507,751627.7626566658,7.371108541260414,6.995852695335242,4.175368976429115,1.40269071466097,1.9263349014812285,1.264979694184192,2.6151976846453127,47.22315880003412,0.659744283729843,20.425906077331216,79500762.5367862
10,7.333570095035458e+19,25.27738149212486,2.296767558395706,0.9932186938651069,153.24272370790257,393932.6093302476,16.76266661981155,6.638405882950007,5.965226072930199,1.524099058067994,1.7523574393381702,0.7333570095035459,2.598000166413116,115.55790967326706,0.9687433470777926,154.0975773608897,615899001.0242654
10,9.512251575527388e+19,8.502248366547793,1.8830611788163534,0.9923264739505074,30.804880322154695,173802.6990423373,16.51519810115894,3.6156753819375558,3.0757652625525687,0.7839216543316659,1.5658860311171106,0.9512251575527388,2.5140052634708585,22.83744237769763,0.7322200767363061,22.781725757056954,90222152.7912238
10,1.651956582867985e+20,6.035478189658314,5.225253418112629,0.8648626386246346,135.1931896924361,2449383.5559493783,13.672586249495208,6.284740321280734,5.443399203335982,1.8703089571278817,1.7510637545826093,1.651956582867985,2.3567216395546846,111.34857186357341,1.1068046498968578,157.92386170548028,631941104.4690031
10,1.1525558621941486e+20,12.20624652509585,3.236206127962122,0.8957324828227853,58.12150142851658,297207.19062492583,7.746392980285712,5.629336512844094,4.912400762815898,1.2169407520286812,1.6993113504308377,1.1525558621941487,2.51872888541014,37.629518406449215,0.7825752557970492,104.09496617344777,417174194.5929089
10,9.210756066332418e+19,21.22333954339762,4.46312166512928,0.9564918995179417,164.67544443605436,400734.8334070726,10.167442574253107,4.759111944523786,2.3417726086870014,0.8275067656843649,2.1025194106428535,0.9210756066332418,2.366376714977928,94.7380252362138,0.15791347938481426,241.35519851749538,965672248.0133685
11,9.355103418652797e+19,23.37835854343076,1.0613253860730758,0.9765567010747139,184.10769732181942,344716.3937937658,7.351483424912528,4.314580715214374,3.1788633121223837,1.117245926089402,1.8150395330579554,0.9355103418652797,2.446113687891244,105.97135201607892,0.17509816465795444,41.25607681940824,164454739.14055824
11,4.621044148254802e+19,27.969840881602355,5.385692669867348,0.7760616725156245,135.43890469871445,134121.1657309361,6.235944873190244,6.2775137796272835,2.917960971261513,0.7580719037640941,1.6196469249658967,0.4621044148254802,2.5386728856708216,65.1475681406706,0.10877595942852494,72.1019825963304,288082468.1014583
11,2.1726081356420223e+19,11.112689368267958,2.817721575788286,0.8653489754591746,135.0034228283556,1308966.7889051063,9.629978325937536,6.165397163475106,3.8798796615944418,1.2127467530294362,1.6666008001118349,0.21726081356420224,2.623873925164652,29.843213041642016,0.41038623249735096,10.629100671775616,42193801.590623364
11,6.669002298173165e+19,13.790606827150771,2.791145608047955,0.9490301900319159,82.42702018784932,404785.43012196675,12.273591668449727,5.984681679712796,4.786070942323646,1.2134009298036645,1.5523526234070169,0.6669002298173164,2.4573386911778434,110.75120018933454,0.4105395568253377,74.05109386389125,296375850.9650027
11,3.609953496772398e+19,7.283710672711031,5.344233297719697,0.8033805710745127,104.82000440155235,67493.63177803761,9.35909111877487,7.191279756076479,3.837072850889981,1.2607085437309193,2.1389390868018485,0.3609953496772398,2.6080071348650358,51.57103478661103,0.4219783846258644,12.96123021284183,52143962.946417704
11,6.169278448987385e+19,17.796926310952806,2.186918132511726,0.8409474866821284,191.73453759359185,3429451.491238825,12.746131431290591,4.592562304706919,2.949321906033488,0.7338213786601777,1.4877593846773514,0.6169278448987385,2.6255083031201547,45.764352299832396,0.271932430923624,26.3856721522109,105686574.40427823
12,2.1090345186959658e+20,27.941920894310012,2.276758881369212,0.9910458029158022,162.45062884116857,1855130.6503727275,8.499438927620623,6.234614889099579,5.070630210672895,1.8874270934476205,1.4596346864169207,2.109034518695966,2.356313164137194,69.24200661182651,0.8613615643890321,1140.3169315025295,4560688145.649986
12,3.8082669438674076e+19,20.821144242895805,3.278426960006411,0.9908878415982395,120.10876121673536,1265921.6793272658,9.168982124770668,6.512391834917392,4.5470141451440025,1.2235210377294918,1.5872417001451515,0.38082669438674077,2.4218283513257597,59.950693896885795,0.36535856213269013,38.331972264047025,152655307.11365175
12,2.3440306711035085e+19,18.28510816992092,0.8350814664306601,0.9691793729604249,88.59233633966116,2314010.722019175,15.17409348720223,3.25801290726842,4.240775364853752,1.4232264842881215,2.0581555134329697,0.23440306711035086,2.5629586897682497,90.6984749128018,0.39743627288593375,9.266559715522058,37871232.18182521
12,4.341708586273255e+19,13.416858230123056,1.8678081013034236,0.9395732948277158,22.478985564019304,2705534.376772996,16.357248867067085,2.410332210265305,4.405772107996098,1.1365164950092703,1.842600089973311,0.43417085862732546,2.5770529129238646,23.012528238210507,1.1483072650047306,31.585700110126744,125732926.39296181
12,4.490684140342507e+19,25.967170246853314,1.1836645250814484,0.7940108876987716,41.74553947588811,255553.28708477327,8.847460100669203,4.223742010942899,2.8429330375809707,0.7657255424705285,1.9193824655327398,0.4490684140342507,2.467725055065116,60.025517101936245,0.16346658594101357,10.096373796099035,40906072.16900113
12,1.2425097852921055e+20,15.925998307128387,0.7025666132227153,0.8082337703684765,52.14923942418909,793826.5520094656,12.215463318161229,6.48368342218388,4.998025987134544,1.5150663658734502,1.718298756561801,1.2425097852921054,2.5470263838318563,116.5710245919253,0.6785078033275479,12.721883393140278,50512396.25108827
13,9.29904999863914e+19,7.224805919513476,4.783873643870957,0.8705027813313405,89.66377699780435,786781.3496224759,8.255190832545619,3.6455164059725513,3.621252517032211,1.1596462222945485,1.5015084891618775,0.929904999863914,2.5336475852086107,10.471775970525956,0.9961578896411494,115.9224176405205,463843243.156052
13,1.7405153225428346e+20,12.769083116779203,3.3029217387819965,0.8742137780045534,208.38187859186513,191046.63993276664,5.220017663050272,5.70005077033712,3.5082987527310925,1.332595193113573,2.092118621869126,1.7405153225428347,2.571932488480318,62.70995331101247,0.3524395636480864,195.00694811205238,778775161.6088184
13,1.2507665219616952e+20,5.6120000523464055,2.068899434674325,0.8590132753231934,117.07190613061972,158312.07914208004,14.461071948365507,2.2367406953213136,2.5037507788538216,0.6099879808534792,1.5939207040940555,1.2507665219616952,2.5655975283235364,87.90596383176606,0.17572459201786425,7.931847217411465,32061848.572830778
13,6.132876704775112e+19,8.847496904530757,2.3363811689119136,0.8950843269769841,60.846753957920065,101165.64590339891,6.808547023688029,3.9768221616011887,4.605135472387098,1.1054352256807716,1.474794400408836,0.6132876704775112,2.3757612393971086,116.07617479320618,0.1789972366174259,15.577281116086532,62166234.9916303
13,1.8915789028511334e+20,4.424050743997893,2.458626669727347,0.8322888312240719,33.99602859199493,969986.1934109064,10.247119070583382,5.277583473790756,4.632522729568581,1.3390371492908462,1.8795281019498953,1.8915789028511334,2.3974750542820185,79.62949213971379,0.7667534475419603,52.216194109754284,208379501.91296962
13,3.1649547404370797e+19,14.878717996003921,3.537348124474195,0.9260228932617716,82.36754911741652,1605662.2014380505,11.075114160618616,2.848785950361685,3.3994130252326835,0.990119467692965,1.5124669152884507,0.316495474043708,2.389818144177795,108.23604963367674,0.13452647280882254,47.58276093387101,191030210.81558233
14,2.1244890048068272e+19,19.22896635884313,5.108216244466114,0.8117262297815477,181.67197219461983,1478139.297230909,6.9903663864179295,6.68303456073717,5.84129526726801,2.124696461140467,1.5218213888948757,0.2124489004806827,2.6297440209528458,33.61368635095152,0.6412873609186249,42.50161436405607,170064743.10056585
14,2.5589242674495357e+19,12.239019097093786,5.140370965164856,0.8109361741602469,91.73530102938565,234043.0121811637,5.776497233955849,2.9813698855853965,5.773652123962513,2.123327292823514,2.050282773611894,0.25589242674495355,2.6240627945058965,49.74837009225458,0.4860477052315073,38.61617562992473,154677970.42739746
14,1.4683555217003956e+20,14.08916251612665,2.244482090489049,0.7549871395202526,172.681207652662,147729.67106832567,9.198175698059453,6.748967725019973,2.312555240467427,0.8400900284940904,1.8187071919884967,1.4683555217003956,2.589223680879091,122.82440196707729,0.13818888049992478,49.368861571477616,197886497.07263526
14,7.149121471962714e+19,27.021022548269823,1.9115541588480671,0.7718958577579528,178.96263503439081,413528.57153393154,17.355859751929298,3.2819465434148736,5.066680422706616,1.3175650375345234,1.6311313391853572,0.7149121471962714,2.385015568202788,115.8609140234931,0.605991066575528,129.2106241973121,517194275.190435
14,3.115488373237888e+19,22.047114917797973,2.5630987759911146,0.9538932417033733,35.05072009733046,608505.1083294259,12.804330464843689,7.171393369579204,3.6510233540696047,1.0868902178366597,1.711469817519639,0.3115488373237888,2.522281440975876,75.18616985339936,0.2929827493777801,18.427154847393673,72819007.71106526
14,7.966246306389441e+19,16.98055928667883,3.188448132792435,0.8427276431096214,138.601228546371,2846799.1687509147,9.649038083439184,5.223743566477955,6.498659799995597,2.2382939007457234,1.9969307341323788,0.7966246306389441,2.4061691878269555,64.9605538865608,1.322213468443981,224.7964605003186,899664682.5890827
15,3.0393066706037342e+19,10.828981002683806,2.620725826256153,0.7826636413020293,211.49198118119102,2369636.2104735654,5.025296080451901,2.6217244721915565,2.8576110595178665,0.8108915725321991,1.4997656085674513,0.3039306670603734,2.460515181267641,61.932356540352856,0.06438060636233207,3.0924159682532806,11916537.566875838
15,1.3664207551921195e+20,25.527923170551887,3.67433074251935,0.9288188025061566,95.64471957993922,2811285.7831087033,12.603689298779605,2.526386172393299,3.1184637654481002,1.0379910300763784,1.5373604619499075,1.3664207551921195,2.4301273829912238,13.289918034309988,1.0687048883373362,1152.7180633718338,4610620577.48571
15,6.8452218931481305e+19,9.642330805135828,3.116034775081735,0.8723448095996363,22.59637051262863,2140288.3780924734,5.74547815262753,2.5746084812973438,3.877899584411919,1.059442169744959,1.9121965262429272,0.684522189314813,2.5986792944462396,116.6547608906143,0.1428745679060931,24.02763445555042,97228121.91482182
