shot_id,fuel_density_m3,temperature_keV,confinement_time_s,fuel_purity,energy_input_MJ,pressure_Pa,Ip_MA,Bt_T,R_m,a_m,kappa,ne_20,M_amu,Pin_MW,tau_E_ipb98_seed_s,power_output_MW,neutron_yield,triple_product,lawson_ratio,density_temp,density_tau,purity_weighted_density,log_fuel_density_m3,log_temperature_keV,log_confinement_time_s,log_energy_input_MJ,log_pressure_Pa,log_triple_product,log_neutron_yield,tau_E_ipb98_s
1,5.55850024423043e+19,17.274491257870604,4.204820205220804,0.7811511801716229,153.8343482539513,212463.6468584591,13.35664266832591,5.696354045069691,4.232274648649681,1.174332729535099,2.020051578115668,0.555850024423043,2.504278518905086,94.68542053594616,0.4646442557362263,73.58635559304518,295068407.6169378,4.03747945655724e+21,1.34582648551908,9.602026387583018e+20,2.3372494137664884e+20,4.342029025764854e+19,45.46444509851659,2.9055061671017386,1.6495851587653825,5.04235582448756,12.266530885781066,49.74990755325159,19.502717781037664,0.4646442557362262
1,2.582961819482658e+20,19.69845782757656,4.572371442919925,0.84126472374446,214.71480595623,2516189.4169347105,8.921413057227515,3.983463998277105,5.000543020588247,1.7424810351731266,1.9774295476796049,2.582961819482658,2.58612244687829,37.82047649637921,1.678374793817583,5103.906937913477,20414206696.215477,2.326439255140191e+22,7.75479751713397,5.088036447131956e+21,1.1810260861554996e+21,2.172954661509566e+20,47.00063859242299,3.030059196412722,1.717820716100588,5.373957192468371,14.738256576345183,51.50121092785442,23.73949690214419,1.6783747938175833
2,1.1820562512954809e+20,27.275562800933667,3.152543413211736,0.9242992352109726,98.71780763749884,1485017.042770269,12.80282915569554,4.446769705165661,4.1862315646056825,1.1988024130384811,1.4576031768555249,1.1820562512954809,2.547622807133601,69.17782703708407,0.5646174193677749,411.2369562549739,1644223016.677839,1.0164193879678828e+22,3.388064626559609,3.224124951644612e+21,3.7264836490673245e+20,1.0925736890487621e+20,46.21895736766095,3.341997926346396,1.4237210171675168,4.602344273230154,14.210937480158776,50.67315809328661,21.22053377990182,0.5646174193677747
2,1.937822240067494e+20,27.62987395435899,2.211726722585501,0.7851920711707824,123.78701525762712,1139573.759844139,16.518482104224933,2.7674246655085595,6.220871691387526,1.6573805465707612,1.919576733856908,1.9378222400674936,2.530430702793816,19.840389787347313,5.005809682326345,1341.3792782153355,5365853788.738147,1.184197949763443e+22,3.9473264992114765,5.354178423901845e+21,4.285933231977772e+20,1.5215626582394005e+20,46.713266645751254,3.35445071652817,1.1668087123234943,4.826608406112293,13.946165733101697,50.82593775565679,22.403321341045665,5.005809682326345
2,6.7935541057284686e+19,10.917477891709726,1.5982276739988224,0.9481812252843508,113.32000734261572,200212.36453545227,12.634516334596976,5.037751432740959,3.811732453433925,1.3029385784790448,1.5403613531043383,0.6793554105728469,2.594579711291594,128.1766944812949,0.2855796662450417,20.12205029844218,80027245.44229393,1.1853811208885764e+21,0.3951270402961921,7.416847675542439e+20,1.085764617658356e+20,6.441520456005151e+19,45.66509100387514,2.478006052983709,0.9548295487423938,4.739001597850229,12.20713889955652,48.52435129675612,18.197877715182447,0.2855796662450417
2,3.738406009457831e+19,21.610083938509987,2.9422638186155057,0.8700945285783525,34.3157079649352,1191516.7015116066,13.876192682366147,3.127620948159537,1.8748066242866417,0.5729339753339315,1.4940003492494058,0.3738406009457831,2.3704789316655703,21.547707644674457,0.1727456446800607,11.444337982612568,46862300.87919494,2.3769745464263075e+21,0.7923248488087692,8.078726766061389e+20,1.0999376740922553e+20,3.2527666144336912e+19,45.067776086784264,3.1183959987336722,1.371755131558499,3.5643278498052138,13.990738431903743,49.220115432918995,17.662724112312805,0.1727456446800607
2,9.236378983637606e+19,21.999604910446447,1.8339104593194384,0.92911596342577,61.234014861533495,3211188.73874091,9.434294525988324,5.594928304574686,2.910955616422227,0.7113758845783851,1.5673091140792414,0.9236378983637606,2.5572660389293858,57.0788149035929,0.2143869199914743,96.97116193111944,388422764.64542943,3.7264453223501786e+21,1.242148440783393,2.0319668844317825e+21,1.693869202433125e+20,8.581667157947988e+19,45.97226669084581,3.1354770379749333,1.0416575456103667,4.130901712995825,14.982152061559747,49.669741735451666,19.777604906580887,0.2143869199914743
2,2.3800205521321107e+19,12.31582867151317,3.1679089832026426,0.8499528954176356,121.74836300573229,92216.30188065322,6.656469312906574,2.555844112739469,4.152852233101283,1.5547943987195327,2.067469121081313,0.238002055213211,2.5646772139867045,111.60453828947377,0.1593718172907999,6.478641937081401,25830677.135572094,9.28575116462438e+20,0.30952503882081267,2.9311925354739257e+20,7.539688487306227e+19,2.0229053594381672e+19,44.61622588988259,2.5889534532672225,1.4274144671691222,4.8101364305835235,11.431903047911883,48.280182952288285,17.067073418524227,0.15937181729079994
3,1.9640720092681123e+20,6.972874596741304,3.770090246426561,0.8572784119911114,26.013855467665294,243833.15359442495,8.827884843073733,7.079472961406617,4.3406877038767115,1.1315542676425996,2.0078870448250163,1.9640720092681123,2.4325490649040034,36.36598161157045,1.0642026988836486,184.90730285899332,739267426.8366566,5.163224482524961e+21,1.7210748275083203,1.3695227819596272e+21,7.404728725421128e+20,1.6837565331415587e+20,46.726721733737854,2.0760451049056705,1.5623652243075579,3.296349899849043,12.404243574792163,49.99584823691405,20.421170291443197,1.0642026988836486
3,1.1428711741568216e+20,4.982727046857274,0.5035237784187624,0.8904228320794011,205.74408129624896,166882.2236041422,17.51781575750546,5.622634892929058,4.396208509766652,1.272601148365154,2.1615793039039093,1.1428711741568216,2.4086948909462182,39.1045013829255,1.706343606337941,2.6370744051252744,10626264.920911852,2.8673741171020582e+20,0.09557913723673528,5.694615110544725e+20,5.7546281185733026e+19,1.0176385875946275e+20,46.18524552981729,1.7888764919159719,0.4078115386980144,5.331481706148197,12.025049586947253,47.10509852906145,16.17883941117508,1.706343606337941
3,1.620709911623392e+20,22.656235060700286,0.1557109378716977,0.9751919172456016,37.75948584422113,321995.8259297385,12.89445369011735,3.108647839059631,5.158394861869386,1.5159039403737995,2.184232193987808,1.620709911623392,2.4141557426367997,106.25393997045089,0.9476788551307858,6.99317184253208,27774276.56155694,5.7175786910940915e+20,0.19058595636980305,3.6719184722946357e+21,2.5236226035683467e+19,1.5805032060149652e+20,46.534566130187635,3.1636267191215506,0.14471568523732942,3.657375521821609,12.682296967116901,47.79524726990067,17.139620882766703,0.9476788551307858
3,5.314117609233541e+19,15.75279380360574,1.2856826927979748,0.8552484598885502,53.17999525471668,1368354.9851461966,8.246400112359204,2.270473227309279,3.0908462703023813,0.9535884658901986,2.1199629897804866,0.5314117609233541,2.4094422590295985,39.894117491809574,0.2719045613728852,10.274021538749436,41033416.987035245,1.0762732536140399e+21,0.35875775120467995,8.371219894636628e+20,6.832269037684514e+19,4.544890900963611e+19,45.419483745939225,2.8185650386075807,0.8266647511880585,3.9923117490732736,14.12912056637257,48.4277913355468,17.529897365531607,0.2719045613728852
3,2.9163364723966643e+20,27.65296406787823,4.935636512795478,0.86538082297978,171.1868145792364,450439.68549211614,10.587356106688402,3.872314461026094,4.925047291494943,1.7235802036332786,1.5496945382327494,2.9163364723966643,2.507134657271078,6.35604257575681,5.638781771270178,17956.54079294961,71826294033.72006,3.9803612260156645e+22,13.267870753385548,8.064534768102771e+21,1.4393976776758138e+21,2.5237416565685738e+20,47.12203005570965,3.3552568956759576,1.7809742696228403,5.148580018674259,13.017981683637608,52.03824462135233,24.997516458144005,5.638781771270178
3,2.353668773838548e+20,15.159362948647672,3.6076555832727912,0.8855491649700706,32.162384692177255,671916.1673484723,15.779426005318424,2.964066320261037,5.1089516836603,1.2305044963225,2.1087870556937354,2.353668773838548,2.3906878934097486,59.06130134075377,1.684438514993496,701.6647568816568,2806895944.00038,1.2872158125640714e+22,4.2907193752135715,3.568011920351708e+21,8.491226293113461e+20,2.084289417288856e+20,46.90767715101862,2.7824996308213272,1.527719177386807,3.501416242403226,13.417890349033497,50.90935364695515,21.755345063813753,1.6844385149934957
4,1.714194891374595e+20,27.47000749777217,1.0699878828630722,0.9228166627568746,199.25784472000515,231995.09270616667,13.523988204527942,3.29205666559773,3.733019537317883,1.3832557829459553,2.078977851091484,1.714194891374595,2.547785758425805,7.554366000130899,3.726258345798997,1029.5742128427655,4118637863.269204,5.038460219179932e+21,1.679486739726644,4.708894651870287e+21,1.834167762636597e+20,1.5818876089731868e+20,46.590645379178625,3.3488511646468546,0.7275427535708077,5.2996057598128985,12.354475808722858,49.97138747621244,22.138788330173863,3.7262583457989957
4,3.4163821919652033e+19,13.877824052657438,4.91291219575636,0.7397588422587145,162.9458019102874,113323.6830479713,12.06881334984377,6.563751292189448,3.6901947659877137,1.2193825133264646,2.103314394894773,0.3416382191965203,2.381523477684631,118.81424319484148,0.2612086439658844,36.56714333050506,146083023.3151174,2.3293075207989785e+21,0.7764358402663262,4.741195095672524e+20,1.6784385736270692e+20,2.527298935041468e+19,44.977698919448564,2.6998717856915215,1.7771384673721675,5.099535897048136,11.638012278963942,49.19985797490566,18.799685677739543,0.26120864396588445
4,7.245447342196183e+19,23.048371613439343,2.6642642805372687,0.8618140455935424,26.27313827864265,190757.03704556063,16.449698834556855,5.216023300254248,2.640946492585314,0.9853129534500712,1.5637642128373686,0.7245447342196183,2.3580668920930767,85.5848397982234,0.2525778042556212,40.495686731447954,161654094.45443225,4.449208459584485e+21,1.4830694865281617,1.6699576284854404e+21,1.9303786550326978e+20,6.244228286113072e+19,45.72949008570799,3.180067285878554,1.2986275731783101,3.3059022719611733,12.158761082180776,49.84701315898093,18.9009693971345,0.2525778042556212
4,2.2519799468471673e+19,6.0356625354839695,2.6970908982308344,0.8524376870316619,155.9041887474158,2225484.337916698,13.577934224926668,3.0822882651444976,3.745740668400257,1.327619852927674,1.537593870829988,0.2251979946847167,2.4457870727337614,78.29376901143404,0.246955401983458,7.55729484985599,30070492.065568894,3.665937462191304e+20,0.12219791540637681,1.3592190995846629e+20,6.073794617639853e+19,1.919672577132084e+19,44.56092657252749,1.9509918631730492,1.3075462666770792,5.055635356306887,14.615485579196482,47.3507859502853,17.21905495208897,0.24695540198345803
4,3.055958065618473e+19,17.331081043306334,5.155149399558204,0.9734633706653318,143.3787367716341,766214.7919409468,13.176851365679788,4.983297003437244,5.498036571022959,2.033709160747512,2.1428566596880616,0.3055958065618473,2.407557917119912,30.997099346933023,1.563356086195221,117.33116697342892,470267545.53371656,2.7303247097772685e+21,0.9101082365924228,5.296305690017941e+20,1.5753920387048122e+20,2.974863239168866e+19,44.86620991611351,2.908598036834123,1.817289032218879,4.972439963342043,13.549219121765793,49.35870749630923,19.968812338652306,1.563356086195221
4,1.317221297201308e+20,23.24943488765738,0.468253803180869,0.8557143096199938,169.52868200990306,302259.2579077233,7.06186985234537,3.4789032671249664,6.072173126084454,1.9682346654417695,1.5803699868508785,1.317221297201308,2.6465986166230246,92.7933269931509,0.640732948817267,44.04734576028525,176988525.32205555,1.4340109199718796e+21,0.47800363999062656,3.06246507819174e+21,6.167938820453502e+19,1.12716511295137e+20,46.3272262998106,3.1883933135102014,0.3840738056986756,5.138903505507663,12.619043706388233,48.71476231006655,18.991595465397765,0.640732948817267
5,1.562120699012932e+20,26.192840013277326,1.301203769263644,0.848788147040941,184.26515331778185,1666597.6577308718,5.936247220667505,7.081004321790446,4.589981999194437,1.3312015317446038,1.726466298281951,1.562120699012932,2.440898890185166,89.97957581611487,0.3786838665265216,107.20321254010302,428493744.71565366,5.324054469355223e+21,1.7746848231184076,4.091637755067467e+21,2.0326373416003853e+20,1.3259095335694859e+20,46.49774618040842,3.3029537038436083,0.8334323639613543,5.221788060117089,14.326295375536226,50.02652208426368,19.87578670013282,0.3786838665265216
5,2.890757618734416e+20,23.74199417481836,3.2838765895777646,0.9846049968470432,161.41691714001624,82418.24802200767,17.529418580274886,2.3637861513184766,3.207040613765205,0.968551821737482,1.7919886371205451,2.890757618734416,2.416619225807654,13.497483166745251,2.1750498125728908,1891.916198286752,7566487454.506472,2.2538016924177753e+22,7.512672308059251,6.863235054480429e+21,9.492891270305513e+20,2.8462543960795657e+20,47.113220479460686,3.208501969003637,1.454858344882461,5.090166591883684,11.319574281119175,51.469490477322296,22.746994788190882,2.1750498125728908
5,4.9089705848904655e+19,4.887297452828181,1.1958528262637218,0.8439085274902424,133.92466941636215,180719.05970886964,12.58458799635476,5.861592110839076,5.006761677700738,1.6628683362529848,1.5433318958721731,0.4908970584890465,2.4090309470497644,115.224969820511,0.4556777847165762,4.593694779009129,18252846.74678951,2.8690421991581975e+20,0.09563473997193991,2.399159943554364e+20,5.870406347986738e+19,4.142722137787826e+19,45.34018102986711,1.772797055834085,0.7865705023958192,4.904716618372834,12.104704481536196,47.105680105436385,16.71983166673963,0.455677784716576
5,5.553306543188544e+19,12.94485619136162,3.785469499267924,0.7697432183385748,79.07237026500975,163751.64719637914,10.111726023476791,6.064985130957137,5.278687180871218,1.582394486344662,1.4654757160244103,0.5553306543188544,2.462155871441047,77.84725700329588,0.5196171406585677,68.16969720157776,273008123.5362927,2.721251168946989e+21,0.9070837229823296,7.188675458812321e+20,2.1021872539325222e+20,4.274620050974616e+19,45.4635102907901,2.6351107084670535,1.5655841390608294,4.382930854056912,12.006112319451587,49.355378716004,19.425012112912608,0.5196171406585676
5,7.3024227857108206e+19,5.1687633355324305,1.295393747951453,0.7796519337715918,157.03292166062525,3746762.905657079,12.451781082287935,2.5358138197885016,3.361400060269113,1.1510583058470123,2.1955678523253375,0.730242278571082,2.5317546685994734,104.26589324878766,0.3095841222815257,2.6480083957591387,10412561.218682336,4.8893983043809634e+20,0.16297994347936545,3.774449515533868e+20,9.45951282150803e+19,5.693348046097175e+19,45.73732294843196,1.8194983859857565,0.8309043965312858,5.062803376262674,15.136403066892116,47.63877110965804,16.15852354082304,0.3095841222815257
5,3.367949964994176e+19,6.622774986749392,0.6804897927036567,0.7461765730426678,211.05008960320217,1177544.8253367296,5.334461474468157,3.0593468211567583,5.68477494900087,1.4374449298900145,2.107492933626221,0.3367949964994176,2.5845835825138845,38.601344943976684,0.4803803572987068,6.558532953702054,27143588.95281896,1.517844376551848e+20,0.05059481255172827,2.2305174784786917e+20,2.2918555735151747e+19,2.513085363058527e+19,44.963421007157244,2.031140474893634,0.5190852942006712,5.356822518477465,13.978943021598866,46.4689930148584,17.11665147896675,0.4803803572987068
6,2.856970831274106e+19,20.20733508801962,1.2573706040784929,0.7201562355462097,134.20453035000585,816609.9842414983,15.59871819770544,4.121533295519788,2.1463704110501984,0.7645331285447498,2.134253447012978,0.2856970831274106,2.4593728743229204,21.133927169428315,0.3457488335592188,7.525362416311923,29054295.140018523,7.259022665206779e+20,0.2419674221735593,5.773176692425382e+20,3.5922711399537566e+19,2.0574653589156856e+19,44.79887868051885,3.054347116553504,0.814200686428595,4.906788671553427,13.612918108966833,48.033947060538125,17.184676918108202,0.34574883355921887
6,7.427555600197255e+19,21.118196711480756,2.411627083355533,0.8387850567751325,150.1837326343248,64412.91262341665,7.424714730118535,6.540774132645339,1.85054247272012,0.4970305584674548,1.6634223019540888,0.7427555600197255,2.5377912940128367,93.1037470751613,0.0518738914662142,15.054013290630948,60066777.84691737,3.782795771344583e+21,1.2609319237815277,1.5685658025042615e+21,1.7912494248564762e+20,6.230122645811908e+19,45.75431358093508,3.0964006503418386,1.2271893280394475,5.018495869560063,11.073084923285451,49.684750311169694,17.910967482064397,0.0518738914662142
6,3.7350052694018154e+19,22.56929638603903,1.0923399005759773,0.9315417098570108,102.92263277755856,135443.44882138618,15.361371085292284,4.884999692092497,2.377962631370647,0.8849651313279571,1.6150761795590791,0.3735005269401815,2.494617969483816,104.4414530956401,0.1312279817441384,1.550350310984436,6736967.014506184,9.208036590279792e+20,0.30693455300932637,8.429644092854714e+20,4.0798952846291304e+19,3.4793131949835125e+19,45.06686599628774,3.1599448644039856,0.7382830093795699,4.6436467066984575,11.81631686344259,48.27177850504149,15.723120532196063,0.13122798174413838
6,1.2699212592855889e+20,24.770957153335907,0.870602333339908,0.9217032717699548,169.27312842655948,878970.5563063687,11.714108984058743,5.476534250036453,2.5332392347892956,0.6631422775985192,1.76939991863157,1.2699212592855886,2.6039486038760193,53.86815816879213,0.270556130022131,32.53288714541072,130264984.9545172,2.738668133794997e+21,0.9128893779316656,3.14571651018737e+21,1.105596411491988e+20,1.1704905795737484e+20,46.29065675786677,3.2492481661295813,0.6262604823926602,5.13740378559177,13.686507816992856,49.361758672541946,18.685081287292387,0.270556130022131
6,6.677014243027597e+19,21.74635524343624,4.752508091271333,0.7288409991457838,219.51481760643625,304435.14519834256,8.233722184368187,6.115064177284213,5.93096645485429,1.5306815411602457,1.789989526733505,0.6677014243027597,2.52071253314753,8.937842139222594,2.794599399248351,366.2438097516382,1465396867.9922037,6.900676142159069e+21,2.3002253807196897,1.4520072369436164e+21,3.173256421552259e+20,4.866481732198863e+19,45.64778768490809,3.124404923482388,1.7496359494924674,5.395964892658269,12.62621664035905,50.285906351294564,21.105391943064546,2.794599399248351
6,1.991653735931203e+20,23.22091821055917,1.8641250392455968,0.876745298488359,45.36097940608911,2908738.5760347387,4.907834301267951,6.3406139416876,3.79741400044002,1.3430035193610346,1.4541995791481803,1.9916537359312032,2.43696750156373,107.4634990570792,0.2059739915597871,283.9234846345146,1134644602.5566049,8.621210795343028e+21,2.8737369317810093,4.6248028505813077e+21,3.712691598656394e+20,1.746173049194458e+20,46.740667176589824,3.187216648659808,1.0522629070998428,3.836458144350406,14.883230409934198,50.50851249118336,20.849585314226296,0.2059739915597871
7,1.381395771884536e+20,5.175129035758702,2.080058972872657,0.7624278594887058,54.10029813678256,1501424.8323037096,15.513750296909178,4.581422715418405,3.092178952260794,1.096543106914689,2.034439834419875,1.381395771884536,2.5610761771534767,31.55564438497464,1.0052874145859363,36.20830741459984,144995021.729957,1.487013643867432e+21,0.4956712146224773,7.148901368953966e+20,2.8733846703967787e+20,1.0532146214646753e+20,46.374796276802286,1.8205297787748544,1.1249487438387578,4.00915512697513,14.221925769450387,48.75105679574292,18.7922099737954,1.0052874145859363
7,4.7297694265785336e+19,9.628843610591163,0.4456966908315678,0.9787959783102916,124.203053802193,402987.27339232893,6.88221190983564,4.743965693867406,3.816653045138051,1.3107391053651178,2.197500278606513,0.4729769426578533,2.596019346406899,48.039960795288536,0.3620300516250368,3.0391668306652577,12032374.725768557,2.0298012344834467e+20,0.06766004114944822,4.554221012268014e+20,2.1080425818223743e+19,4.629479293070043e+19,45.302993221178966,2.363571400979202,0.36859134435652513,4.829936849759851,12.906662742223395,46.759639734093156,16.303111551892357,0.3620300516250368
7,1.989352580822743e+20,18.9255465610059,2.0619274857359895,0.7660253749021493,112.12608263042492,1409700.843384433,5.199369061138292,5.790029285438897,3.655752195692972,1.368985116309259,1.846518152576567,1.989352580822743,2.4896321970291897,83.90064496436415,0.2949284842862428,131.46638225500976,525406547.854718,7.763071392076354e+21,2.587690464025451,3.7649584894618076e+21,4.1019007652182406e+20,1.5238945565373e+20,46.73951110941401,2.9920026552162886,1.1190446149615974,4.7285029721879965,14.15888878140123,50.403665006710725,20.079682899650248,0.29492848428624285
7,1.8438145127099705e+20,24.59500731099575,1.5667183986704512,0.8923257848668074,130.8865151773975,3595239.138242485,14.70434936614939,3.516711793678132,3.21686983954368,0.8938894695592078,1.7411940212593384,1.8438145127099703,2.6461591716646957,18.39438518220154,1.2558207386211309,497.786893453482,1991740187.0969396,7.104853520058638e+21,2.3682845066862126,4.534863142022179e+21,2.888738120798303e+20,1.6452832322027343e+20,46.66353839031916,3.2423973055510666,0.9426281953145624,4.881941819298999,15.095121344748545,50.31506509775248,21.41227455994021,1.2558207386211304
7,5.820684434119054e+19,4.108002998551819,3.4160951102785684,0.8097155495951156,22.207401926648792,426349.2314646967,9.225583502035214,6.472448681827622,2.448128037336237,0.8708746026538043,1.7445639199159024,0.5820684434119054,2.6137290637573938,14.92747500116943,0.4323929870227457,5.815101078538769,23105436.74124695,8.168357941517177e+20,0.2722785980505726,2.391138910898497e+20,1.9884011633868675e+20,4.713098695592445e+19,45.51053462207993,1.6308085252006255,1.4852558463965235,3.1444712763495426,12.963016427068364,48.15196976220196,16.955578547843757,0.4323929870227457
7,4.4258197728359285e+19,16.351104210792396,1.2488380925473757,0.8964293646401968,96.08950291673338,904787.51289992,9.756009075487276,2.303934122379208,4.882802671277239,1.4125248627756792,1.5220578491290755,0.4425819772835928,2.4090864008996475,9.187267675334008,1.4910250610559663,27.149916959921303,108380119.38416986,9.037471660130564e+20,0.3012490553376855,7.23670403238258e+20,5.52713232306688e+19,3.9674348069753315e+19,45.236572287586306,2.853656147641058,0.8104136795219395,4.575633263549536,13.715456507969504,48.253081311552364,18.501155238861635,1.4910250610559663
8,1.3152084932868864e+20,20.25489758474553,4.902755173886197,0.8333711140276207,133.25947850963664,2841818.3034321945,7.835412428289707,3.1788580110486233,2.44204069306438,0.769818670020659,1.6496213637730088,1.3152084932868864,2.5860267616468713,119.66334266969248,0.0983084730239077,395.4566469438909,1583069850.83238,1.3060652155311724e+22,4.3535507184372415,2.6639413334113366e+21,6.448145245201353e+20,1.096056767229081e+20,46.32569706297097,3.056587343391501,1.7754192205358676,4.899774334320406,14.859955004840991,50.92389101079901,21.182631743108253,0.09830847302390772
8,2.9356412418608857e+19,4.710574939086717,5.123716421919619,0.9289018393842584,133.71980107143224,176853.79831817886,16.098909462408113,6.200999715182516,5.4444949275615695,1.6463281768150002,1.8265995914759736,0.2935641241860885,2.5302853733049298,44.6114602893133,1.158273338509442,23.73527227739256,94738931.91854817,7.08536100442896e+20,0.23617870014763198,1.3828558064059297e+20,1.5041393239787124e+20,2.726922549336865e+19,44.826042677346315,1.742319708456604,1.8121691707010106,4.903197073885386,12.083084326401146,48.009732685067604,18.366635592134344,1.1582733385094421
